text,label
"Mỗi lần em nghe thấy từ 'tai nạn', bụng em lại đau quắn và nôn nao, đôi khi còn chóng mặt nữa ạ. Em không biết tại sao lại như vậy, chỉ biết rằng từ đó gợi lại cho em một kỷ niệm không mấy dễ chịu,","""PTSD"""
"Có những lúc, em cảm giác như mình đang ở một nơi khác, không phải nơi em đang đứng. Như là mình bị tách rời ra khỏi thực tại ấy ạ. Em thường cảm thấy như vậy khi ngồi trong lớp, dù mọi thứ xung quanh vẫn diễn ra bình thường,","""PTSD"""
"Dạo này, em thấy cảm xúc mình lúc nào cũng như cái bình nước đang sôi sục ấy ạ. Lúc thì buồn rồi đến giận dữ, rồi lại vui. Em cũng không hiểu sao mình lại như vậy. Lúc ở trường, chỉ cần bạn bè nói về một chuyện cũ, em lại nổi giận không kiểm soát được,","""PTSD"""
"Hôm qua, em và bạn bè đến quán karaoke, và bài hát mà anh trai em hay hát trước khi... bạn biết rồi đấy... mất, được phát lên. Em cảm thấy buồn nôn, đau bụng, và chóng mặt đến nỗi em phải chạy ra ngoài. Rồi em bắt đầu khóc và không thể kiểm soát được cảm xúc của mình,","""PTSD"""
"Có lần ở trường, mấy bạn nói về một tai nạn xe hơi mà họ vừa chứng kiến. Em tự nhiên cảm thấy như mình đang ở một nơi khác, không còn ở đó nữa. Mọi thứ xung quanh trở nên mờ nhạt, và em chỉ muốn trốn tránh chúng,","""PTSD"""
"Dạo này, em thấy mình thay đổi nhiều quá. Em hay bùng nổ cảm xúc mà không rõ lý do. Có lần em chỉ vô tình nghe thấy tiếng nổ từ một cái bóng bay ở tiệc sinh nhật bạn, em cảm thấy hoảng loạn, dị ứng và phải rời bỏ bữa tiệc sớm,","""PTSD"""
"Mỗi lần đi ngang qua ngõ cụt gần nhà, nơi mà em và bạn em từng chơi thì em luôn cố gắng tránh né. Cứ mỗi lần nhớ lại vụ tai nạn đó, lòng em lao đao. Em thậm chí không muốn nghe hoặc nói về nó, chỉ muốn tránh xa những kí ức đó ra khỏi cuộc sống mình,","""PTSD"""
"Sáng nay, em có nghe thấy một tiết mục nhạc trên radio, mà giọng ca trong bài hát giống hệt giọng của chú em đã mất. Em không kiểm soát được cảm xúc, bắt đầu khóc ồ ạt mặc dù đang ở trường. Em thấy xấu hổ và không hiểu sao mình lại như vậy,","""PTSD"""
"Đôi khi em thấy như mình đang sống trong một giấc mơ, mọi thứ xung quanh dường như không thực. Khi đó, em thường không biết mình đang làm gì hoặc mình đang ở đâu, chỉ cảm thấy rất mệt và rối bời,","""PTSD"""
"Hôm trước, khi em đang xem phim với gia đình, có một cảnh trong phim khiến em nhớ lại tai nạn mà em đã chứng kiến. Bất chợt, em cảm thấy buồn nôn, đầu quay cuồng, và bụng thắt lại, như có gì đè nén. Em phải chạy vào phòng và nằm xuống,","""PTSD"""
"Hôm trước, khi em đang xem phim với gia đình, có một cảnh trong phim khiến em nhớ lại tai nạn mà em đã chứng kiến. Bất chợt, em cảm thấy buồn nôn, đầu quay cuồng, và bụng thắt lại, như có gì đè nén. Em phải chạy vào phòng và nằm xuống,","""PTSD"""
"Giờ đây, mỗi khi em nghe thấy tiếng còi xe hay tiếng la hét, em thường tránh xa chúng. Em không muốn nhớ lại cái ngày đó, nên em cố gắng không đi qua những nơi mà có thể gây ra những âm thanh đó. Bạn bè thắc mắc sao em lại tránh xa những nơi như vậy, nhưng em chỉ không muốn giải thích,","""PTSD"""
"Em biết rằng không nên trốn tránh, nhưng mỗi khi có ai đề cập đến chuyến du lịch hồi hè vừa rồi, em chỉ muốn tránh xa họ ra. Em không muốn nhớ lại những gì đã xảy ra. Thậm chí em còn thay đổi lộ trình đi học chỉ để tránh qua con đường đó,","""PTSD"""
"Không biết từ bao giờ, mỗi lần em nghe tiếng còi xe hay tiếng động lớn, bụng em lại đau nhức. Đôi khi, chỉ cần một từ hay một câu chuyện nào đó liên quan đến tai nạn, em lại cảm thấy buồn nôn và chóng mặt. Em biết mình không ổn nhưng không biết phải làm sao,","""PTSD"""
"Em cảm thấy mình thường xuyên mất liên lạc với hiện thực. Như hôm nay, em đứng trước lớp, tự dưng không nhớ mình đang ở đâu nữa. Cảm giác như mình đang sống trong một giấc mơ và không thể nào tỉnh lại,","""PTSD"""
"Chẳng hiểu sao, dạo này em thấy cảm xúc mình lạ lắm ạ. Lúc thì tức giận vô cớ, lúc thì buồn đến mức không kiểm soát được. Hôm trước đi học, bạn bè chỉ nói một câu chuyện không liên quan thôi mà em đã cảm thấy muốn khóc,","""PTSD"""
"Dạo này, em không muốn chơi game nữa, dù trước đây em rất thích. Thậm chí cả việc gặp bạn bè cũng trở nên mệt mỏi. Em chỉ muốn ở một mình,","""Depression"""
"Trước giờ, em ngủ dễ lắm, nhưng bây giờ thì khác. Có đêm em thức suốt, còn đêm khác thì ngủ quá nhiều. Đôi khi chỉ muốn nằm trên giường cả ngày,","""Depression"""
"Em không còn muốn ăn sáng nữa, hay bất cứ bữa nào khác. Rồi có lúc lại thấy đói lòi họng và ăn liên tục. Cảm giác như không kiểm soát được bản thân,","""Depression"""
"Dạo này em thường tự hỏi không biết mình có giá trị gì không. Dù người khác khen, nhưng em cảm thấy họ chỉ nói cho vui. Thật sự tự tin của em giảm sút nhiều lắm,","""Depression"""
"Em biết rằng mình nên giữ gìn vệ sinh cá nhân, nhưng mỗi lần vào phòng tắm là lại thấy lười. Đôi khi em chẳng muốn đánh răng hay tắm trong vài ngày liền,","""Depression"""
"Có những lúc em thấy mình dễ cáu gắt quá. Những thứ nhỏ nhặt mà trước đây em không để ý, giờ đây lại khiến em phát cáu. Không hiểu sao em lại như vậy,","""Depression"""
"Em không còn cảm xúc gì nhiều nữa. Khi bạn bè vui, em cũng không thấy vui. Khi họ buồn, em cũng không thấy buồn. Cảm giác như mình đang sống trong một thế giới màu xám,","""Depression"""
"Dạo này em không muốn chơi bóng nữa, ạ. Trước kia, em và bạn bè thường ra sân sau giờ học mỗi chiều, nhưng giờ em chỉ muốn ở nhà thôi. Em cũng không hiểu sao lại như vậy,","""Depression"""
"Thật ra em thấy mình ngủ quá nhiều ạ. Cuối tuần, thay vì dậy sớm chơi game hay xem phim như trước, em chỉ muốn nằm im trong giường tới trưa cơ,","""Depression"""
"Em chẳng còn thèm ăn bữa nào cả. Mẹ nấu những món em thích nhưng chỉ cần nhìn thấy thức ăn là em lại không muốn ăn nữa,","""Depression"""
"Dạo này em cảm thấy mình chẳng ra gì cả. Mọi người đều giỏi và xinh đẹp, còn em thì chẳng có gì nổi bật. Em thường tự hỏi liệu mình có đáng để được yêu thương không,","""Depression"""
"Em biết mình nên giữ gìn vệ sinh cá nhân hơn, nhưng chỉ nghĩ đến việc tắm hay đánh răng là em lại thấy mệt. Em chẳng biết tại sao lại trở nên lười biếng như vậy,","""Depression"""
"Dạo này em dễ cáu lắm ạ. Bạn bè chỉ cần nói một câu không vừa lòng là em lại nổi giận. Em cảm thấy mình không kiểm soát được tình cảm của mình nữa,","""Depression"""
"Em không biết nói sao nữa ạ, nhưng cảm giác trong lòng em giờ đây trở nên... trống rỗng và lạnh lẽo. Dù có chuyện gì xảy ra, em cũng không cảm thấy vui hay buồn, chỉ là... bình thường thôi ạ,","""Depression"""
"Dạo này em không muốn chơi game nữa, dù trước đây em thích lắm ạ. Cả nhóm bạn cùng lớp thường rủ nhau ra ngoài cuối tuần nhưng em thấy mình không muốn tham gia. Em chỉ muốn ở nhà một mình thôi,","""Depression"""
"Em thật sự không hiểu sao mình lại thức khuya như thế nữa ạ. Trước kia, em luôn ngủ đúng giờ nhưng giờ đây, dù mệt, em vẫn cảm thấy khó ngủ. Và có những lúc em lại ngủ quá nhiều, cả ngày cuối tuần,","""Depression"""
"Bữa nay, em không còn cảm giác đói như trước nữa ạ. Mẹ làm những món em thích nhưng em chỉ ăn vài thìa rồi thôi. Đôi khi, em cảm thấy muốn ăn liên tục mặc dù không đói,","""Depression"""
"Cứ mỗi lần nhìn vào gương, em thấy mình xấu và không giống bạn bè. Dù mọi người nói em giỏi và xinh đẹp, nhưng trong lòng em, mình luôn thấy mình không đủ tốt,","""Depression"""
"Dạo này em không còn chăm chỉ tắm rửa hàng ngày nữa. Đôi khi, chỉ muốn mặc đồ cũ và không muốn chải đầu. Mẹ luôn nhắc nhở nhưng em cảm thấy mệt mỏi và không quan tâm,","""Depression"""
"Không biết sao mà em hay cảm thấy cáu kỉnh với mọi người xung quanh. Cả với gia đình và bạn bè, những người mà em yêu thương. Chỉ cần một chút chuyện nhỏ thôi, em cũng nổi cáu,","""Depression"""
"Có những lúc, em không cảm nhận được gì cả, không buồn, không vui, chỉ thấy trống trãi. Kể cả khi có chuyện vui xảy ra, em cũng chỉ nụ cười mà không cảm thấy gì bên trong,","""Depression"""
"Dạo này, em không muốn chơi bóng rổ nữa. Trước kia, em luôn mong chờ giờ ra chơi để chơi với bạn bè, nhưng giờ thì em chỉ muốn ngồi một mình. Mấy đứa bạn cũng gọi em, nhưng em cảm thấy... không muốn tham gia,","""Depression"""
"Em thấy lạ lắm ạ. Bữa nay, em thức đến 3 giờ sáng mà không biết tại sao. Còn có những hôm, chỉ 9 giờ tối thôi mà em đã muốn đi ngủ rồi,","""Depression"""
"Trước giờ em luôn thích mì cay, nhưng giờ ăn thì thấy chả ngon miệng gì. Cả tuần nay em cảm thấy không thèm ăn bất cứ thứ gì cả. Bạn em còn nói em trở nên gầy hơn,","""Depression"""
"Hôm nay, em nhìn vào gương mà thấy mình xấu quá. Dù mọi người đều nói em đẹp trai, nhưng trong lòng em, em cảm thấy mình chẳng ra gì,","""Depression"""
"Dạo này em thường xuyên bỏ qua việc đánh răng buổi sáng. Em biết nó không tốt cho sức khỏe, nhưng chỉ nghĩ đến việc phải làm, em đã thấy mệt mỏi rồi,","""Depression"""
"Không hiểu sao, những lúc bạn bè nói chuyện với em, em thường cảm thấy cáu kỉnh. Họ chỉ muốn giúp đỡ, nhưng em thấy mọi thứ đều phiền phức và khó chịu,","""Depression"""
"Mấy hôm nay, em cảm thấy thế nào ấy. Không vui, cũng không buồn. Cứ như không có cảm xúc vậy. Bạn em hỏi em có chuyện gì mà em cũng không biết phải nói sao,","""Depression"""
"Dạo này, em không muốn chơi game hay vẽ tranh nữa, cảm thấy chả muốn làm gì cả. Mấy đứa bạn cũng gọi em ra chơi, nhưng em chẳng thèm rep tin nhắn,","""Depression"""
"Thật sự, em không hiểu sao mà mình lại thức đến 3, 4 giờ sáng. Rồi lại cảm thấy mệt và muốn ngủ cả ngày. Trước giờ em chẳng bao giờ thế này,","""Depression"""
"Em không còn thích ăn mấy món mình thích nữa. Thậm chí là mấy món khoái khẩu trước giờ, cứ như không có vị vậy. Lúc thì không muốn ăn, lúc thì ăn liền một lúc rất nhiều,","""Depression"""
"Mấy hôm nay, em cảm thấy mình chẳng ra gì cả. Nhìn mấy đứa bạn học giỏi, vui vẻ, em tự hỏi sao mình lại kém cỏi và chán chường thế này,","""Depression"""
"Em biết mình cần phải tắm rửa, nhưng cứ nghĩ đến việc đứng dưới vòi nước là thấy mệt. Cảm giác như chẳng muốn làm gì cả, thậm chí cả những việc cơ bản nhất,","""Depression"""
"Dạo này, em dễ cáu gắt quá. Mẹ chẳng làm gì cả mà em cứ thấy bực bội, rồi lại tự trách mình tại sao lại thế này,","""Depression"""
"Mấy hôm trước, cô giáo hỏi em sao mặt mình luôn buồn và không cười. Em cũng không biết nữa, cảm giác như mất hết cảm xúc vậy,","""Depression"""
"Bạn ơi, dạo này mình không muốn chơi game nữa. Trước giờ mình thích lắm, mà giờ cứ như mất hứng. Mình cũng chẳng muốn ra ngoài gặp bạn bè nữa, chỉ muốn ở nhà một mình thôi,","""Depression"""
"Mấy hôm nay mình toàn thức khuya. Đến 3-4 giờ sáng mới ngủ được. Mà đến buổi sáng thì lại khó dậy lắm. Không biết sao nữa, ngày nào cũng vậy,","""Depression"""
"Mình không biết sao mà cảm giác không muốn ăn gì cả. Trước giờ mình thích ăn mì gói lắm, giờ nhìn vào cũng chả thèm. Mà có khi lại ăn liên tục, không kiểm soát được mình,","""Depression"""
"Thấy mọi người giỏi giang quá, chỉ mình mình là không biết gì cả. Cảm giác như mình thấp kém, không bằng ai. Mình không biết phải làm sao nữa,","""Depression"""
"Mình không nhớ lần cuối cùng mình tắm là khi nào nữa. Cứ cảm giác mệt mỏi, không muốn làm gì cả. Thậm chí việc đánh răng cũng thấy là một gánh nặng lớn,","""Depression"""
"Dạo này mình dễ cáu gắt quá. Chỉ cần mẹ hỏi vài câu là mình lại trả lời cắt lời. Mình không muốn như vậy nhưng cứ như không kiềm chế được tâm trạng mình,","""Depression"""
"Mấy hôm nay mình cảm thấy mình trống rỗng. Không vui mà cũng chẳng buồn. Cứ như không có cảm xúc gì với mọi thứ xung quanh. Mọi thứ đều trở nên mờ nhạt và vô nghĩa,","""Depression"""
"Hồi trước, sau giờ học, em thường hay chạy ra sân chơi bóng rổ với bạn bè. Nhưng giờ đây, em chỉ muốn về nhà và nằm trên giường. Thậm chí những trò chơi trên điện thoại mà em từng rất thích cũng không còn hứng thú nữa. Em cảm thấy mình đang trở nên xa lạ với bạn bè,","""Depression"""
"Em không hiểu sao mà dạo này lúc thì em thức đêm đến tận 3, 4 giờ sáng, lúc lại ngủ mê mải suốt một ngày. Rồi cũng có lúc, dù rất mệt, em vẫn không thể nào chợp mắt,","""Depression"""
"Hôm nay, mẹ hỏi em sao dạo này không ăn nhiều như trước nữa. Thật sự thì em cũng không biết nữa. Đôi khi chỉ nhìn vào đồ ăn thôi là em cảm thấy không muốn ăn. Nhưng cũng có lúc em ăn liên tục, không kiểm soát được mình,","""Depression"""
"Mấy bạn trong lớp thường khen em giỏi, nhưng em cảm thấy mình chẳng đáng để nhận lời khen đó. Dù làm bài test tốt, em vẫn nghĩ mình chỉ may mắn. Em cảm thấy mình chẳng giỏi giang gì cả,","""Depression"""
"Dạo này, em thậm chí còn không muốn tắm. Ngày nào cũng chỉ muốn mặc đồ ở nhà và nằm lê lết. Cảm giác như không muốn làm bất cứ điều gì, chỉ muốn để mọi thứ trôi qua,","""Depression"""
"Em dễ cáu gắt hơn trước nhiều. Chỉ cần một chút chuyện nhỏ, em cũng cảm thấy khó chịu. Đôi khi em tự hỏi sao mình lại trở nên như vậy, dù trước đây em luôn là người vui vẻ và hoà nhã,","""Depression"""
"Cảm xúc của em giờ cứ như một bức tường trắng, không có gì. Khi xem phim hay nghe nhạc, em cũng không cảm thấy vui hay buồn. Mọi thứ đều trở nên mờ nhạt, và em không biết tại sao mình lại như vậy,","""Depression"""
"Dạo này em không muốn chơi bóng rổ với bạn bè nữa, dù trước kia em thích nó lắm. Em cũng ít nói chuyện với bạn bè trên trường và thường thích ở một mình hơn,","""Depression"""
"Trước kia em hay ngủ ngon giấc, nhưng giờ thường thức đến 3, 4 giờ sáng mới chợp mắt. Có khi lại muốn ngủ suốt cả ngày và không muốn dậy nữa,","""Depression"""
"Thực sự, em chả còn muốn ăn gì cả. Trước giờ em thích mì gói lắm, nhưng giờ chỉ nhìn vào thì cũng không thèm. Hoặc ngược lại, có khi em ăn liên tục mà không dừng lại,","""Depression"""
"Em thường tự hỏi liệu mình có giá trị gì không? Cảm thấy mình kém cỏi hơn mọi người xung quanh, dù mọi người nói gì thì trong lòng em vẫn cảm thấy mình không tốt,","""Depression"""
"Dạo này em thấy việc tắm rửa cũng mệt mỏi. Trước kia em thích mặc đẹp lắm, giờ thì chỉ muốn mặc đồ thoải mái, không quan tâm đến việc trông mình như thế nào nữa,","""Depression"""
"Em dễ cáu gắt và tức giận với mọi người xung quanh, dù họ không làm gì sai cả. Chỉ cần một chút chuyện nhỏ thôi cũng có thể làm em nổi giận,","""Depression"""
"Em cảm thấy mình không còn cảm xúc gì nhiều nữa, dù là vui hay buồn. Những chuyện vui vẻ mọi người kể cũng chỉ làm em thấy bình thường, không có gì đặc biệt,","""Depression"""
"Dạo này em không muốn chơi game hay vẽ tranh nữa, mặc dù trước kia em rất thích. Em cũng không muốn ra ngoài gặp bạn bè, chỉ muốn ở một mình trong phòng thôi,","""Depression"""
"Em thấy lạ lắm, trước giờ em ngủ như một giấc mà giờ sao khó ngủ quá. Đôi khi thức đến tận 3, 4 giờ sáng rồi mới chợp mắt, rồi có hôm thì lại ngủ mải miết cả ngày không dậy nổi,","""Depression"""
"Thực sự, em không biết sao mình lại không muốn ăn. Bữa nào cũng để đĩa đầy, không phải em kén đâu, chỉ là không có hứng thú gì với đồ ăn cả. Rồi cũng có lúc, em ăn liên tục mà không biết mình đang làm gì,","""Depression"""
"Cứ mỗi lần nhìn vào gương, em thấy mình thật tệ. Bạn bè nói em đẹp, giỏi nhưng trong lòng em cảm thấy mình không bằng ai. Em luôn tự hỏi tại sao mình lại không giỏi hơn, đẹp hơn,","""Depression"""
"Dạo này em thường xuyên bỏ bê việc tắm rửa, đánh răng. Không phải em không muốn làm sạch bản thân, chỉ là cảm thấy mệt mỏi và không muốn làm bất cứ điều gì,","""Depression"""
"Em thấy mình dễ cáu gắt hơn trước. Những việc nhỏ nhặt mà trước kia em bình thường thôi, giờ em lại nổi giận nhanh chóng. Em không hiểu tại sao nữa,","""Depression"""
"Trước giờ, khi vui em cười, khi buồn em khóc. Nhưng giờ em thấy cảm xúc mình như bị đóng băng vậy. Dù có chuyện gì xảy ra, em cũng chỉ có một khuôn mặt lạnh lùng, không biểu lộ gì cả,","""Depression"""
"Dạo này, em không còn muốn chơi game hoặc gặp bạn bè nữa, mặc dù trước đây em rất thích. Mọi người hỏi em sao mà em cũng không biết nói sao, chỉ là không muốn thôi. Hẳn là có vấn đề gì đó với tâm trạng của em,","""Depression"""
"Em thấy mình thay đổi lịch ngủ quá. Trước kia em ngủ ngon lắm, giờ thức đến nửa đêm rồi mới mắt nhắm mắt mở. Còn sáng thì lại khó khăn mới mở mắt ra được, thật sự rất mệt mỏi,","""Depression"""
"Dạo này, không hiểu sao em cảm thấy không muốn ăn. Những món em thích giờ nhìn vào cũng chả thèm nữa. Bữa nào cũng ăn một ít rồi để dở, mẹ em lo lắng quá,","""Depression"""
"Em cảm thấy mình không giỏi bằng bạn bè. Mỗi lần so sánh, em luôn thấy mình thua thiệt. Dù mọi người nói em giỏi, nhưng trong lòng, em luôn cảm thấy không đủ tốt,","""Depression"""
"Thật sự, em không biết từ bao giờ mình trở nên lười biếng với việc chăm sóc bản thân. Giờ rửa mặt, đánh răng còn thấy là một gánh nặng. Cảm giác như không muốn làm gì cả,","""Depression"""
"Dạo này, em dễ cáu lắm. Mỗi lần ai đó nói chuyện hay làm gì sai sai, lòng em nổi lên một cảm giác khó chịu. Em không muốn vậy nhưng cứ tự nhiên thấy mình nóng nảy,","""Depression"""
"Em cảm giác như mất hết cảm xúc. Mọi thứ xung quanh dường như mờ nhạt, không có gì đặc biệt. Dù là niềm vui hay nỗi buồn, em cũng chỉ cảm thấy trống rỗng,","""Depression"""
"Em thấy mọi thứ xung quanh trở nên mờ nhạt. Cảm xúc không vui mừng, cũng không buồn bã. Như là đang sống trong một thế giới không màu sắc vậy. Bạn bè nói chuyện với em, nhưng em chẳng cảm nhận được gì cả,","""Depression"""
"Mấy ngày nay em dễ cáu lắm. Chỉ cần mẹ nhắc nhở một câu là em lại thấy bực bội. Em không biết tại sao mình lại như vậy, chỉ muốn được yên tĩnh một mình thôi,","""Depression"""
"Hồi nhỏ, mẹ luôn nhắc em chải đầu, đánh răng trước khi đi ngủ. Giờ thì em thường quên. Cảm giác như chẳng muốn làm gì cho bản thân mình nữa,","""Depression"""
"Em cảm thấy mình thật vô dụng. Hôm qua, một đứa bạn khen bài vẽ của em đẹp, nhưng em nghĩ nó chỉ nói vậy cho vui thôi. Chẳng ai thật sự thích những gì em làm cả,","""Depression"""
"Mấy hôm trước, em mua một hộp bánh mà mình thích, nhưng để đó mấy ngày mà chẳng muốn ăn. Cảm giác như không có gì ngon miệng nữa. Đôi khi cả ngày em chẳng ăn gì cả, chỉ uống nước,","""Depression"""
"Dạo này, em thường thức dậy giữa đêm và không thể ngủ lại. Rồi có những lúc lại ngủ một giấc dài tới trưa. Đi học cũng mệt, nhưng ở nhà cũng không ngủ được,","""Depression"""
"Bạn biết không, trước kia mỗi khi rảnh rỗi em thích chơi game và hẹn hò với bạn bè, nhưng giờ sao ấy, không muốn làm gì cả. Mấy hôm nay thậm chí em còn không muốn nhắn tin lại cho mấy đứa bạn,","""Depression"""
"Dạo này em thấy chả muốn làm gì cả, ạ. Bạn bè mời em ra ngoài chơi, nhưng em cứ tránh ra. Cả việc vẽ tranh hay nghe nhạc, trước kia em thích lắm, giờ thì... chả biết nữa. Cảm giác như mất hứng thú với mọi thứ vậy,","""Depression"""
"Thật ra, em cảm thấy mình ngủ không đều đặn. Đôi khi thức đêm suốt, còn lúc thì ngủ quên suốt cả ngày. Rồi có hôm, em chỉ nằm đó mà không thể ngủ được, suy nghĩ linh tinh cả đêm,","""Depression"""
"Cảm giác về đồ ăn của em cũng thay đổi nhiều. Có lúc, em không muốn ăn gì cả, chỉ muốn uống nước. Nhưng đôi khi lại ăn rất nhiều, rồi sau đó lại thấy tội lỗi,","""Depression"""
"Em thấy mình chẳng bằng ai cả. Cứ so sánh mình với bạn bè, rồi tự ti vì nghĩ mình không giỏi bằng họ. Em biết không nên nghĩ như vậy, nhưng không thể ngừng được,","""Depression"""
"Trước kia, em luôn chú trọng vệ sinh cá nhân, nhưng dạo gần đây, em thường quên không chải đầu hay đánh răng. Mẹ em cũng hay nhắc, nhưng em cứ thấy mệt mỏi,","""Depression"""
"Gần đây, em dễ cáu gắt lắm. Chỉ cần một chút chuyện nhỏ, em cũng nổi giận. Em cảm thấy mình không kiểm soát được cảm xúc của mình,","""Depression"""
"Có những lúc, em cảm thấy không có cảm xúc gì cả, ạ. Như là, bạn bè vui vẻ cười đùa, còn em thì chỉ đứng đó mà không cảm nhận được gì cả. Mọi thứ dường như mờ nhạt,","""Depression"""
"Dạo này em không muốn chơi bóng rổ nữa, dù trước đây em rất thích. Cả việc hẹn hò với bạn bè cũng trở nên mệt mỏi. Em chỉ muốn ở một mình trong phòng thôi, không muốn ai làm phiền,","""Depression"""
"Thật là lạ, em thường ngủ sớm và dậy sớm, nhưng giờ em thức đến nửa đêm và khó có thể ngủ yên. Buổi sáng thì lại mệt mỏi và không muốn dậy giường,","""Depression"""
"Dạo gần đây, em không còn thèm ăn món khoái khẩu của mình nữa. Ngày trước em hay ăn mì xào, giờ chỉ nhìn vào đã thấy chán. Cảm giác như không còn muốn ăn gì cả,","""Depression"""
"Mỗi khi nhìn vào gương, em cảm thấy mình không đẹp và không giỏi bằng bạn bè. Biết là không nên so sánh, nhưng em cứ nghĩ mình kém cỏi hơn mọi người khác,","""Depression"""
"Em thường rất sạch sẽ, nhưng dạo này em thấy mình chẳng muốn tắm hay chải tóc nữa. Cảm giác như mất hết động lực chăm sóc bản thân,","""Depression"""
"Em không biết tại sao mình lại dễ cáu gắt như vậy. Những chuyện nhỏ nhặt trước giờ em không để ý, giờ lại làm em nổi giận dễ dàng,","""Depression"""
"Mọi người nói với em một cái gì đó, nhưng em chỉ cảm thấy thờ ơ, không vui cũng không buồn. Cảm xúc của em giờ đây như bị mất đi,","""Depression"""
"Dạo này, em cảm thấy mọi thứ đều mờ nhạt, không cảm xúc gì cả. Ngay cả khi em vui hoặc buồn, cảm xúc của em cũng chỉ ở mức bình thường,","""Depression"""
"Em thường xuyên cảm thấy cáu kỉnh, dễ nổi giận. Đôi khi chỉ vì một câu nói nhỏ hay một việc làm nhỏ của bạn bè mà em cảm thấy khó chịu,","""Depression"""
"Mẹ hay la em vì dạo này em không chăm chút cho bản thân. Rửa mặt, đánh răng hay thậm chí là tắm, đôi khi em cảm thấy mệt mỏi chỉ nghĩ đến nó,","""Depression"""
"Thời gian gần đây, em luôn cảm thấy mình không giỏi bằng bạn bè. Dù mọi người khen em, nhưng trong lòng em vẫn thấy mình không đáng,","""Depression"""
"Thực sự, em không biết sao nữa. Đồ ăn yêu thích trước giờ giờ em nhìn cũng chả muốn ăn. Còn có khi thì ăn liên tục mà không thể dừng lại,","""Depression"""
"Trước kia, em ngủ như một đứa trẻ, giờ thì khác. Có đêm em thức trắng, còn có đêm lại ngủ suốt mà vẫn cảm thấy mệt khi thức dậy,","""Depression"""
"Dạo này, em không còn muốn chơi bóng rổ nữa, mặc dù trước đây em rất thích. Em cũng không muốn ra ngoài gặp bạn bè, chỉ muốn ở nhà một mình. Không hiểu sao nữa,","""Depression"""
"Dạo này đi học mà em thấy chả muốn làm gì cả. Thậm chí những thú vị mình thích trước giờ như chơi game hay đọc truyện, giờ em chả thấy vui nữa. Không biết tại sao cảm giác buồn buồn suốt,","""Depression"""
"Mỗi lần thi cử là em thấy tim đập thình thịch. Mình nghĩ mấy đứa bạn mình chắc cũng lo lắng, nhưng em thấy mình lo quá trời luôn. Đôi khi chỉ là một bài kiểm tra nhỏ mà đã sợ rồi,","""Anxiety"""
"Em vẫn thường mơ về cái lần mình té xe hồi nhỏ. Dù nó cũng chả sao nhưng cứ mỗi lần đạp xe qua con đường đấy, lòng mình lại thấy bất an và sợ sệt,","""PTSD"""
"Thực sự, bữa nay em kiểm tra cái túi xách của mình chắc cả chục lần rồi. Biết là đã mang đủ đồ rồi mà sao cứ cảm thấy thiếu thiếu. Chả hiểu sao nữa,","""OCD"""
"Dạo này trường giao bài tập nhiều quá, làm hoài mà chả hết. Cảm giác như đang bị đè nặng trên vai vậy. Em cảm thấy mình chả kịp thời gian cho bản thân luôn,","""Burn-out"""
"Thời gian này em thường nghĩ về chuyện sau này mình sẽ học gì, làm gì. Rồi nếu chọn sai trường hoặc ngành thì sao? Em biết mình nghĩ nhiều quá mà cứ lo sợ,","""Overthinking"""
"Tôi chỉ muốn trút bầu tâm sự. Tôi nghĩ mình đang gặp ác mộng. Nó xuất hiện từ đâu không biết. Bỗng dưng cô ấy chán tôi. Cô ấy nói với tôi rằng cô ấy muốn tìm người tốt hơn. Tôi không hề mong đợi điều đó. Cô ấy đã rất tốt với tôi cho đến đêm đó, cô ấy nói thẳng vào mặt tôi rằng cô ấy không còn muốn ở bên tôi nữa. Điều đó làm tôi đau lòng. Tôi nghĩ cô ấy là tình yêu của cuộc đời tôi. Tôi đã có kế hoạch. Tôi sẽ cầu hôn cô ấy trong vòng 2 năm nữa. Tôi vẫn không biết mình đã làm gì khiến cô ấy đột ngột chia tay với tôi. Tôi hoàn toàn tan vỡ. Tôi rất bối rối. Tôi cảm thấy mình không xứng đáng được yêu thương. Tôi không còn ai bên cạnh nữa. Tôi lại một mình.","""Depression"""
"Tôi cảm thấy mình xấu xí đôi khi. Tôi nhận được lời khen từ các cô gái nhưng chưa bao giờ có một chàng trai nào khen tôi. Không có chàng trai nào từng tiếp cận tôi, nhìn tôi hoặc thậm chí trò chuyện với tôi. Và tôi cảm thấy mình không được mong muốn vì điều đó. Tôi không thể tưởng tượng một tương lai nơi tôi kết hôn với một người đàn ông thực sự yêu tôi bởi vì không có chàng trai nào sẽ yêu tôi. Có gì để thích?","""Overthinking"""
Sinh nhật của tôi là tuần tới và tôi không hào hứng. Điều này làm tôi cảm thấy chán chường vì tôi không thích cuộc sống hiện tại của mình. Tôi luôn nghĩ rằng tôi sẽ ở một nơi khác vào tuổi này.,"""Depression"""
